CommentrId,ComtDate,LikeNumberID
46839,00:00.0,CM46839
46840,00:00.0,CM46840
46841,00:00.0,CM46841
46842,00:00.0,CM46842
46843,00:00.0,CM46843
46844,00:00.0,CM46844
46845,00:00.0,CM46845
46846,00:00.0,CM46846
46847,00:00.0,CM46847
46848,00:00.0,CM46848
46849,00:00.0,CM46849
46850,00:00.0,CM46850
46851,00:00.0,CM46851
46852,00:00.0,CM46852
46853,00:00.0,CM46853
46854,00:00.0,CM46854
46855,00:00.0,CM46855
46856,00:00.0,CM46856
46857,00:00.0,CM46857
46858,00:00.0,CM46858
46859,00:00.0,CM46859
46860,00:00.0,CM46860
46861,00:00.0,CM46861
46862,00:00.0,CM46862
46863,00:00.0,CM46863
46864,00:00.0,CM46864
46865,00:00.0,CM46865
46866,00:00.0,CM46866
46867,00:00.0,CM46867
46868,00:00.0,CM46868
46869,00:00.0,CM46869
46870,00:00.0,CM46870
46871,00:00.0,CM46871
46872,00:00.0,CM46872
46873,00:00.0,CM46873
46874,00:00.0,CM46874
46875,00:00.0,CM46875
46876,00:00.0,CM46876
46877,00:00.0,CM46877
46878,00:00.0,CM46878
46879,00:00.0,CM46879
46880,00:00.0,CM46880
46881,00:00.0,CM46881
46882,00:00.0,CM46882
46883,00:00.0,CM46883
46884,00:00.0,CM46884
46885,00:00.0,CM46885
46886,00:00.0,CM46886
46887,00:00.0,CM46887
46888,00:00.0,CM46888
46889,00:00.0,CM46889
46890,00:00.0,CM46890
46891,00:00.0,CM46891
46892,00:00.0,CM46892
46893,00:00.0,CM46893
46894,00:00.0,CM46894
46895,00:00.0,CM46895
46896,00:00.0,CM46896
46897,00:00.0,CM46897
46898,00:00.0,CM46898
46899,00:00.0,CM46899
46900,00:00.0,CM46900
46901,00:00.0,CM46901
46902,00:00.0,CM46902
46903,00:00.0,CM46903
46904,00:00.0,CM46904
46905,00:00.0,CM46905
46906,00:00.0,CM46906
46907,00:00.0,CM46907
46908,00:00.0,CM46908
46909,00:00.0,CM46909
46910,00:00.0,CM46910
46911,00:00.0,CM46911
46912,00:00.0,CM46912
46913,00:00.0,CM46913
46914,00:00.0,CM46914
46915,00:00.0,CM46915
46916,00:00.0,CM46916
46917,00:00.0,CM46917
46918,00:00.0,CM46918
46919,00:00.0,CM46919
46920,00:00.0,CM46920
46921,00:00.0,CM46921
46922,00:00.0,CM46922
46923,00:00.0,CM46923
46924,00:00.0,CM46924
46925,00:00.0,CM46925
46926,00:00.0,CM46926
46927,00:00.0,CM46927
46928,00:00.0,CM46928
46929,00:00.0,CM46929
46930,00:00.0,CM46930
46931,00:00.0,CM46931
46932,00:00.0,CM46932
46933,00:00.0,CM46933
46934,00:00.0,CM46934
46935,00:00.0,CM46935
46936,00:00.0,CM46936
46937,00:00.0,CM46937
46938,00:00.0,CM46938
46939,00:00.0,CM46939
46940,00:00.0,CM46940
46941,00:00.0,CM46941
46942,00:00.0,CM46942
46943,00:00.0,CM46943
46944,00:00.0,CM46944
46945,00:00.0,CM46945
46946,00:00.0,CM46946
46947,00:00.0,CM46947
46948,00:00.0,CM46948
46949,00:00.0,CM46949
46950,00:00.0,CM46950
46951,00:00.0,CM46951
46952,00:00.0,CM46952
46953,00:00.0,CM46953
46954,00:00.0,CM46954
46955,00:00.0,CM46955
46956,00:00.0,CM46956
46957,00:00.0,CM46957
46958,00:00.0,CM46958
46959,00:00.0,CM46959
46960,00:00.0,CM46960
46961,00:00.0,CM46961
46962,00:00.0,CM46962
46963,00:00.0,CM46963
46964,00:00.0,CM46964
46965,00:00.0,CM46965
46966,00:00.0,CM46966
46967,00:00.0,CM46967
46968,00:00.0,CM46968
46969,00:00.0,CM46969
46970,00:00.0,CM46970
46971,00:00.0,CM46971
46972,00:00.0,CM46972
46973,00:00.0,CM46973
46974,00:00.0,CM46974
46975,00:00.0,CM46975
46976,00:00.0,CM46976
46977,00:00.0,CM46977
46978,00:00.0,CM46978
46979,00:00.0,CM46979
46980,00:00.0,CM46980
46981,00:00.0,CM46981
46982,00:00.0,CM46982
46983,00:00.0,CM46983
46984,00:00.0,CM46984
46985,00:00.0,CM46985
46986,00:00.0,CM46986
46987,00:00.0,CM46987
46988,00:00.0,CM46988
46989,00:00.0,CM46989
46990,00:00.0,CM46990
46991,00:00.0,CM46991
46992,00:00.0,CM46992
46993,00:00.0,CM46993
46994,00:00.0,CM46994
46995,00:00.0,CM46995
46996,00:00.0,CM46996
46997,00:00.0,CM46997
46998,00:00.0,CM46998
46999,00:00.0,CM46999
47000,00:00.0,CM47000
47001,00:00.0,CM47001
47002,00:00.0,CM47002
47003,00:00.0,CM47003
47004,00:00.0,CM47004
47005,00:00.0,CM47005
47006,00:00.0,CM47006
47007,00:00.0,CM47007
47008,00:00.0,CM47008
47009,00:00.0,CM47009
47010,00:00.0,CM47010
47011,00:00.0,CM47011
47012,00:00.0,CM47012
47013,00:00.0,CM47013
47014,00:00.0,CM47014
47015,00:00.0,CM47015
47016,00:00.0,CM47016
47017,00:00.0,CM47017
47018,00:00.0,CM47018
47019,00:00.0,CM47019
47020,00:00.0,CM47020
47021,00:00.0,CM47021
47022,00:00.0,CM47022
47023,00:00.0,CM47023
47024,00:00.0,CM47024
47025,00:00.0,CM47025
47026,00:00.0,CM47026
47027,00:00.0,CM47027
47028,00:00.0,CM47028
47029,00:00.0,CM47029
47030,00:00.0,CM47030
47031,00:00.0,CM47031
47032,00:00.0,CM47032
47033,00:00.0,CM47033
47034,00:00.0,CM47034
47035,00:00.0,CM47035
47036,00:00.0,CM47036
47037,00:00.0,CM47037
47038,00:00.0,CM47038
47039,00:00.0,CM47039
47040,00:00.0,CM47040
47041,00:00.0,CM47041
47042,00:00.0,CM47042
47043,00:00.0,CM47043
47044,00:00.0,CM47044
47045,00:00.0,CM47045
47046,00:00.0,CM47046
47047,00:00.0,CM47047
47048,00:00.0,CM47048
47049,00:00.0,CM47049
47050,00:00.0,CM47050
47051,00:00.0,CM47051
47052,00:00.0,CM47052
47053,00:00.0,CM47053
47054,00:00.0,CM47054
47055,00:00.0,CM47055
47056,00:00.0,CM47056
47057,00:00.0,CM47057
47058,00:00.0,CM47058
47059,00:00.0,CM47059
47060,00:00.0,CM47060
47061,00:00.0,CM47061
47062,00:00.0,CM47062
47063,00:00.0,CM47063
47064,00:00.0,CM47064
47065,00:00.0,CM47065
47066,00:00.0,CM47066
47067,00:00.0,CM47067
47068,00:00.0,CM47068
47069,00:00.0,CM47069
47070,00:00.0,CM47070
47071,00:00.0,CM47071
47072,00:00.0,CM47072
47073,00:00.0,CM47073
47074,00:00.0,CM47074
47075,00:00.0,CM47075
47076,00:00.0,CM47076
47077,00:00.0,CM47077
47078,00:00.0,CM47078
47079,00:00.0,CM47079
47080,00:00.0,CM47080
47081,00:00.0,CM47081
47082,00:00.0,CM47082
47083,00:00.0,CM47083
47084,00:00.0,CM47084
47085,00:00.0,CM47085
47086,00:00.0,CM47086
47087,00:00.0,CM47087
47088,00:00.0,CM47088
47089,00:00.0,CM47089
47090,00:00.0,CM47090
47091,00:00.0,CM47091
47092,00:00.0,CM47092
47093,00:00.0,CM47093
47094,00:00.0,CM47094
47095,00:00.0,CM47095
47096,00:00.0,CM47096
47097,00:00.0,CM47097
47098,00:00.0,CM47098
47099,00:00.0,CM47099
47100,00:00.0,CM47100
47101,00:00.0,CM47101
47102,00:00.0,CM47102
47103,00:00.0,CM47103
47104,00:00.0,CM47104
47105,00:00.0,CM47105
47106,00:00.0,CM47106
47107,00:00.0,CM47107
47108,00:00.0,CM47108
47109,00:00.0,CM47109
47110,00:00.0,CM47110
47111,00:00.0,CM47111
47112,00:00.0,CM47112
47113,00:00.0,CM47113
47114,00:00.0,CM47114
47115,00:00.0,CM47115
47116,00:00.0,CM47116
47117,00:00.0,CM47117
47118,00:00.0,CM47118
47119,00:00.0,CM47119
47120,00:00.0,CM47120
47121,00:00.0,CM47121
47122,00:00.0,CM47122
47123,00:00.0,CM47123
47124,00:00.0,CM47124
47125,00:00.0,CM47125
47126,00:00.0,CM47126
47127,00:00.0,CM47127
47128,00:00.0,CM47128
47129,00:00.0,CM47129
47130,00:00.0,CM47130
47131,00:00.0,CM47131
47132,00:00.0,CM47132
47133,00:00.0,CM47133
47134,00:00.0,CM47134
47135,00:00.0,CM47135
47136,00:00.0,CM47136
47137,00:00.0,CM47137
47138,00:00.0,CM47138
47139,00:00.0,CM47139
47140,00:00.0,CM47140
47141,00:00.0,CM47141
47142,00:00.0,CM47142
47143,00:00.0,CM47143
47144,00:00.0,CM47144
47145,00:00.0,CM47145
47146,00:00.0,CM47146
47147,00:00.0,CM47147
47148,00:00.0,CM47148
47149,00:00.0,CM47149
47150,00:00.0,CM47150
47151,00:00.0,CM47151
47152,00:00.0,CM47152
47153,00:00.0,CM47153
47154,00:00.0,CM47154
47155,00:00.0,CM47155
47156,00:00.0,CM47156
47157,00:00.0,CM47157
47158,00:00.0,CM47158
47159,00:00.0,CM47159
47160,00:00.0,CM47160
47161,00:00.0,CM47161
47162,00:00.0,CM47162
47163,00:00.0,CM47163
47164,00:00.0,CM47164
47165,00:00.0,CM47165
47166,00:00.0,CM47166
47167,00:00.0,CM47167
47168,00:00.0,CM47168
47169,00:00.0,CM47169
47170,00:00.0,CM47170
47171,00:00.0,CM47171
47172,00:00.0,CM47172
47173,00:00.0,CM47173
47174,00:00.0,CM47174
47175,00:00.0,CM47175
47176,00:00.0,CM47176
47177,00:00.0,CM47177
47178,00:00.0,CM47178
47179,00:00.0,CM47179
47180,00:00.0,CM47180
47181,00:00.0,CM47181
47182,00:00.0,CM47182
47183,00:00.0,CM47183
47184,00:00.0,CM47184
47185,00:00.0,CM47185
47186,00:00.0,CM47186
47187,00:00.0,CM47187
47188,00:00.0,CM47188
47189,00:00.0,CM47189
47190,00:00.0,CM47190
47191,00:00.0,CM47191
47192,00:00.0,CM47192
47193,00:00.0,CM47193
47194,00:00.0,CM47194
47195,00:00.0,CM47195
47196,00:00.0,CM47196
47197,00:00.0,CM47197
47198,00:00.0,CM47198
47199,00:00.0,CM47199
47200,00:00.0,CM47200
47201,00:00.0,CM47201
47202,00:00.0,CM47202
47203,00:00.0,CM47203
47204,00:00.0,CM47204
47205,00:00.0,CM47205
47206,00:00.0,CM47206
47207,00:00.0,CM47207
47208,00:00.0,CM47208
47209,00:00.0,CM47209
47210,00:00.0,CM47210
47211,00:00.0,CM47211
47212,00:00.0,CM47212
47213,00:00.0,CM47213
47214,00:00.0,CM47214
47215,00:00.0,CM47215
47216,00:00.0,CM47216
47217,00:00.0,CM47217
47218,00:00.0,CM47218
47219,00:00.0,CM47219
47220,00:00.0,CM47220
47221,00:00.0,CM47221
47222,00:00.0,CM47222
47223,00:00.0,CM47223
47224,00:00.0,CM47224
47225,00:00.0,CM47225
47226,00:00.0,CM47226
47227,00:00.0,CM47227
47228,00:00.0,CM47228
47229,00:00.0,CM47229
47230,00:00.0,CM47230
47231,00:00.0,CM47231
47232,00:00.0,CM47232
47233,00:00.0,CM47233
47234,00:00.0,CM47234
47235,00:00.0,CM47235
47236,00:00.0,CM47236
47237,00:00.0,CM47237
47238,00:00.0,CM47238
47239,00:00.0,CM47239
47240,00:00.0,CM47240
47241,00:00.0,CM47241
47242,00:00.0,CM47242
47243,00:00.0,CM47243
47244,00:00.0,CM47244
47245,00:00.0,CM47245
47246,00:00.0,CM47246
47247,00:00.0,CM47247
47248,00:00.0,CM47248
47249,00:00.0,CM47249
47250,00:00.0,CM47250
47251,00:00.0,CM47251
47252,00:00.0,CM47252
47253,00:00.0,CM47253
47254,00:00.0,CM47254
47255,00:00.0,CM47255
47256,00:00.0,CM47256
47257,00:00.0,CM47257
47258,00:00.0,CM47258
47259,00:00.0,CM47259
47260,00:00.0,CM47260
47261,00:00.0,CM47261
47262,00:00.0,CM47262
47263,00:00.0,CM47263
47264,00:00.0,CM47264
47265,00:00.0,CM47265
47266,00:00.0,CM47266
47267,00:00.0,CM47267
47268,00:00.0,CM47268
47269,00:00.0,CM47269
47270,00:00.0,CM47270
47271,00:00.0,CM47271
47272,00:00.0,CM47272
47273,00:00.0,CM47273
47274,00:00.0,CM47274
47275,00:00.0,CM47275
47276,00:00.0,CM47276
47277,00:00.0,CM47277
47278,00:00.0,CM47278
47279,00:00.0,CM47279
47280,00:00.0,CM47280
47281,00:00.0,CM47281
47282,00:00.0,CM47282
47283,00:00.0,CM47283
47284,00:00.0,CM47284
47285,00:00.0,CM47285
47286,00:00.0,CM47286
47287,00:00.0,CM47287
47288,00:00.0,CM47288
47289,00:00.0,CM47289
47290,00:00.0,CM47290
47291,00:00.0,CM47291
47292,00:00.0,CM47292
47293,00:00.0,CM47293
47294,00:00.0,CM47294
47295,00:00.0,CM47295
47296,00:00.0,CM47296
47297,00:00.0,CM47297
47298,00:00.0,CM47298
47299,00:00.0,CM47299
47300,00:00.0,CM47300
47301,00:00.0,CM47301
47302,00:00.0,CM47302
47303,00:00.0,CM47303
47304,00:00.0,CM47304
47305,00:00.0,CM47305
47306,00:00.0,CM47306
47307,00:00.0,CM47307
47308,00:00.0,CM47308
47309,00:00.0,CM47309
47310,00:00.0,CM47310
47311,00:00.0,CM47311
47312,00:00.0,CM47312
47313,00:00.0,CM47313
47314,00:00.0,CM47314
47315,00:00.0,CM47315
47316,00:00.0,CM47316
47317,00:00.0,CM47317
47318,00:00.0,CM47318
47319,00:00.0,CM47319
47320,00:00.0,CM47320
47321,00:00.0,CM47321
47322,00:00.0,CM47322
47323,00:00.0,CM47323
47324,00:00.0,CM47324
47325,00:00.0,CM47325
47326,00:00.0,CM47326
47327,00:00.0,CM47327
47328,00:00.0,CM47328
47329,00:00.0,CM47329
47330,00:00.0,CM47330
47331,00:00.0,CM47331
47332,00:00.0,CM47332
47333,00:00.0,CM47333
47334,00:00.0,CM47334
47335,00:00.0,CM47335
47336,00:00.0,CM47336
47337,00:00.0,CM47337
47338,00:00.0,CM47338
47339,00:00.0,CM47339
47340,00:00.0,CM47340
47341,00:00.0,CM47341
47342,00:00.0,CM47342
47343,00:00.0,CM47343
47344,00:00.0,CM47344
47345,00:00.0,CM47345
47346,00:00.0,CM47346
47347,00:00.0,CM47347
47348,00:00.0,CM47348
47349,00:00.0,CM47349
47350,00:00.0,CM47350
47351,00:00.0,CM47351
47352,00:00.0,CM47352
47353,00:00.0,CM47353
47354,00:00.0,CM47354
47355,00:00.0,CM47355
47356,00:00.0,CM47356
47357,00:00.0,CM47357
47358,00:00.0,CM47358
47359,00:00.0,CM47359
47360,00:00.0,CM47360
47361,00:00.0,CM47361
47362,00:00.0,CM47362
47363,00:00.0,CM47363
47364,00:00.0,CM47364
47365,00:00.0,CM47365
47366,00:00.0,CM47366
47367,00:00.0,CM47367
47368,00:00.0,CM47368
47369,00:00.0,CM47369
47370,00:00.0,CM47370
47371,00:00.0,CM47371
47372,00:00.0,CM47372
47373,00:00.0,CM47373
47374,00:00.0,CM47374
47375,00:00.0,CM47375
47376,00:00.0,CM47376
47377,00:00.0,CM47377
47378,00:00.0,CM47378
47379,00:00.0,CM47379
47380,00:00.0,CM47380
47381,00:00.0,CM47381
47382,00:00.0,CM47382
47383,00:00.0,CM47383
47384,00:00.0,CM47384
47385,00:00.0,CM47385
47386,00:00.0,CM47386
47387,00:00.0,CM47387
47388,00:00.0,CM47388
47389,00:00.0,CM47389
47390,00:00.0,CM47390
47391,00:00.0,CM47391
47392,00:00.0,CM47392
47393,00:00.0,CM47393
47394,00:00.0,CM47394
47395,00:00.0,CM47395
47396,00:00.0,CM47396
47397,00:00.0,CM47397
47398,00:00.0,CM47398
47399,00:00.0,CM47399
47400,00:00.0,CM47400
47401,00:00.0,CM47401
47402,00:00.0,CM47402
47403,00:00.0,CM47403
47404,00:00.0,CM47404
47405,00:00.0,CM47405
47406,00:00.0,CM47406
47407,00:00.0,CM47407
47408,00:00.0,CM47408
47409,00:00.0,CM47409
47410,00:00.0,CM47410
47411,00:00.0,CM47411
47412,00:00.0,CM47412
47413,00:00.0,CM47413
47414,00:00.0,CM47414
47415,00:00.0,CM47415
47416,00:00.0,CM47416
47417,00:00.0,CM47417
47418,00:00.0,CM47418
47419,00:00.0,CM47419
47420,00:00.0,CM47420
47421,00:00.0,CM47421
47422,00:00.0,CM47422
47423,00:00.0,CM47423
47424,00:00.0,CM47424
47425,00:00.0,CM47425
47426,00:00.0,CM47426
47427,00:00.0,CM47427
47428,00:00.0,CM47428
47429,00:00.0,CM47429
47430,00:00.0,CM47430
47431,00:00.0,CM47431
47432,00:00.0,CM47432
47433,00:00.0,CM47433
47434,00:00.0,CM47434
47435,00:00.0,CM47435
47436,00:00.0,CM47436
47437,00:00.0,CM47437
47438,00:00.0,CM47438
47439,00:00.0,CM47439
47440,00:00.0,CM47440
47441,00:00.0,CM47441
47442,00:00.0,CM47442
47443,00:00.0,CM47443
47444,00:00.0,CM47444
47445,00:00.0,CM47445
47446,00:00.0,CM47446
47447,00:00.0,CM47447
47448,00:00.0,CM47448
47449,00:00.0,CM47449
47450,00:00.0,CM47450
47451,00:00.0,CM47451
47452,00:00.0,CM47452
47453,00:00.0,CM47453
47454,00:00.0,CM47454
47455,00:00.0,CM47455
47456,00:00.0,CM47456
47457,00:00.0,CM47457
47458,00:00.0,CM47458
47459,00:00.0,CM47459
47460,00:00.0,CM47460
47461,00:00.0,CM47461
47462,00:00.0,CM47462
47463,00:00.0,CM47463
47464,00:00.0,CM47464
47465,00:00.0,CM47465
47466,00:00.0,CM47466
47467,00:00.0,CM47467
47468,00:00.0,CM47468
47469,00:00.0,CM47469
47470,00:00.0,CM47470
47471,00:00.0,CM47471
47472,00:00.0,CM47472
47473,00:00.0,CM47473
47474,00:00.0,CM47474
47475,00:00.0,CM47475
47476,00:00.0,CM47476
47477,00:00.0,CM47477
47478,00:00.0,CM47478
47479,00:00.0,CM47479
47480,00:00.0,CM47480
47481,00:00.0,CM47481
47482,00:00.0,CM47482
47483,00:00.0,CM47483
47484,00:00.0,CM47484
47485,00:00.0,CM47485
47486,00:00.0,CM47486
47487,00:00.0,CM47487
47488,00:00.0,CM47488
47489,00:00.0,CM47489
47490,00:00.0,CM47490
47491,00:00.0,CM47491
47492,00:00.0,CM47492
47493,00:00.0,CM47493
47494,00:00.0,CM47494
47495,00:00.0,CM47495
47496,00:00.0,CM47496
47497,00:00.0,CM47497
47498,00:00.0,CM47498
47499,00:00.0,CM47499
47500,00:00.0,CM47500
47501,00:00.0,CM47501
47502,00:00.0,CM47502
47503,00:00.0,CM47503
47504,00:00.0,CM47504
47505,00:00.0,CM47505
47506,00:00.0,CM47506
47507,00:00.0,CM47507
47508,00:00.0,CM47508
47509,00:00.0,CM47509
47510,00:00.0,CM47510
47511,00:00.0,CM47511
47512,00:00.0,CM47512
47513,00:00.0,CM47513
47514,00:00.0,CM47514
47515,00:00.0,CM47515
47516,00:00.0,CM47516
47517,00:00.0,CM47517
47518,00:00.0,CM47518
47519,00:00.0,CM47519
47520,00:00.0,CM47520
47521,00:00.0,CM47521
47522,00:00.0,CM47522
47523,00:00.0,CM47523
47524,00:00.0,CM47524
47525,00:00.0,CM47525
47526,00:00.0,CM47526
47527,00:00.0,CM47527
47528,00:00.0,CM47528
47529,00:00.0,CM47529
47530,00:00.0,CM47530
47531,00:00.0,CM47531
47532,00:00.0,CM47532
47533,00:00.0,CM47533
47534,00:00.0,CM47534
47535,00:00.0,CM47535
47536,00:00.0,CM47536
47537,00:00.0,CM47537
47538,00:00.0,CM47538
47539,00:00.0,CM47539
47540,00:00.0,CM47540
47541,00:00.0,CM47541
47542,00:00.0,CM47542
47543,00:00.0,CM47543
47544,00:00.0,CM47544
47545,00:00.0,CM47545
47546,00:00.0,CM47546
47547,00:00.0,CM47547
47548,00:00.0,CM47548
47549,00:00.0,CM47549
47550,00:00.0,CM47550
47551,00:00.0,CM47551
47552,00:00.0,CM47552
47553,00:00.0,CM47553
47554,00:00.0,CM47554
47555,00:00.0,CM47555
47556,00:00.0,CM47556
47557,00:00.0,CM47557
47558,00:00.0,CM47558
47559,00:00.0,CM47559
47560,00:00.0,CM47560
47561,00:00.0,CM47561
47562,00:00.0,CM47562
47563,00:00.0,CM47563
47564,00:00.0,CM47564
47565,00:00.0,CM47565
47566,00:00.0,CM47566
47567,00:00.0,CM47567
47568,00:00.0,CM47568
47569,00:00.0,CM47569
47570,00:00.0,CM47570
47571,00:00.0,CM47571
47572,00:00.0,CM47572
47573,00:00.0,CM47573
47574,00:00.0,CM47574
47575,00:00.0,CM47575
47576,00:00.0,CM47576
47577,00:00.0,CM47577
47578,00:00.0,CM47578
47579,00:00.0,CM47579
47580,00:00.0,CM47580
47581,00:00.0,CM47581
47582,00:00.0,CM47582
47583,00:00.0,CM47583
47584,00:00.0,CM47584
47585,00:00.0,CM47585
47586,00:00.0,CM47586
47587,00:00.0,CM47587
47588,00:00.0,CM47588
47589,00:00.0,CM47589
47590,00:00.0,CM47590
47591,00:00.0,CM47591
47592,00:00.0,CM47592
47593,00:00.0,CM47593
47594,00:00.0,CM47594
47595,00:00.0,CM47595
47596,00:00.0,CM47596
47597,00:00.0,CM47597
47598,00:00.0,CM47598
47599,00:00.0,CM47599
47600,00:00.0,CM47600
47601,00:00.0,CM47601
47602,00:00.0,CM47602
47603,00:00.0,CM47603
47604,00:00.0,CM47604
47605,00:00.0,CM47605
47606,00:00.0,CM47606
47607,00:00.0,CM47607
47608,00:00.0,CM47608
47609,00:00.0,CM47609
47610,00:00.0,CM47610
47611,00:00.0,CM47611
47612,00:00.0,CM47612
47613,00:00.0,CM47613
47614,00:00.0,CM47614
47615,00:00.0,CM47615
47616,00:00.0,CM47616
47617,00:00.0,CM47617
47618,00:00.0,CM47618
47619,00:00.0,CM47619
47620,00:00.0,CM47620
47621,00:00.0,CM47621
47622,00:00.0,CM47622
47623,00:00.0,CM47623
47624,00:00.0,CM47624
47625,00:00.0,CM47625
47626,00:00.0,CM47626
47627,00:00.0,CM47627
47628,00:00.0,CM47628
47629,00:00.0,CM47629
47630,00:00.0,CM47630
47631,00:00.0,CM47631
47632,00:00.0,CM47632
47633,00:00.0,CM47633
47634,00:00.0,CM47634
47635,00:00.0,CM47635
47636,00:00.0,CM47636
47637,00:00.0,CM47637
47638,00:00.0,CM47638
47639,00:00.0,CM47639
47640,00:00.0,CM47640
47641,00:00.0,CM47641
47642,00:00.0,CM47642
47643,00:00.0,CM47643
47644,00:00.0,CM47644
47645,00:00.0,CM47645
47646,00:00.0,CM47646
47647,00:00.0,CM47647
47648,00:00.0,CM47648
47649,00:00.0,CM47649
47650,00:00.0,CM47650
47651,00:00.0,CM47651
47652,00:00.0,CM47652
47653,00:00.0,CM47653
47654,00:00.0,CM47654
47655,00:00.0,CM47655
47656,00:00.0,CM47656
47657,00:00.0,CM47657
47658,00:00.0,CM47658
47659,00:00.0,CM47659
47660,00:00.0,CM47660
47661,00:00.0,CM47661
47662,00:00.0,CM47662
47663,00:00.0,CM47663
47664,00:00.0,CM47664
47665,00:00.0,CM47665
47666,00:00.0,CM47666
47667,00:00.0,CM47667
47668,00:00.0,CM47668
47669,00:00.0,CM47669
47670,00:00.0,CM47670
47671,00:00.0,CM47671
47672,00:00.0,CM47672
47673,00:00.0,CM47673
47674,00:00.0,CM47674
47675,00:00.0,CM47675
47676,00:00.0,CM47676
47677,00:00.0,CM47677
47678,00:00.0,CM47678
47679,00:00.0,CM47679
47680,00:00.0,CM47680
47681,00:00.0,CM47681
47682,00:00.0,CM47682
47683,00:00.0,CM47683
47684,00:00.0,CM47684
47685,00:00.0,CM47685
47686,00:00.0,CM47686
47687,00:00.0,CM47687
47688,00:00.0,CM47688
47689,00:00.0,CM47689
47690,00:00.0,CM47690
47691,00:00.0,CM47691
47692,00:00.0,CM47692
47693,00:00.0,CM47693
47694,00:00.0,CM47694
47695,00:00.0,CM47695
47696,00:00.0,CM47696
47697,00:00.0,CM47697
47698,00:00.0,CM47698
47699,00:00.0,CM47699
47700,00:00.0,CM47700
47701,00:00.0,CM47701
47702,00:00.0,CM47702
47703,00:00.0,CM47703
47704,00:00.0,CM47704
47705,00:00.0,CM47705
47706,00:00.0,CM47706
47707,00:00.0,CM47707
47708,00:00.0,CM47708
47709,00:00.0,CM47709
47710,00:00.0,CM47710
47711,00:00.0,CM47711
47712,00:00.0,CM47712
47713,00:00.0,CM47713
47714,00:00.0,CM47714
47715,00:00.0,CM47715
47716,00:00.0,CM47716
47717,00:00.0,CM47717
47718,00:00.0,CM47718
47719,00:00.0,CM47719
47720,00:00.0,CM47720
47721,00:00.0,CM47721
47722,00:00.0,CM47722
47723,00:00.0,CM47723
47724,00:00.0,CM47724
47725,00:00.0,CM47725
47726,00:00.0,CM47726
47727,00:00.0,CM47727
47728,00:00.0,CM47728
47729,00:00.0,CM47729
47730,00:00.0,CM47730
47731,00:00.0,CM47731
47732,00:00.0,CM47732
47733,00:00.0,CM47733
47734,00:00.0,CM47734
47735,00:00.0,CM47735
47736,00:00.0,CM47736
47737,00:00.0,CM47737
47738,00:00.0,CM47738
47739,00:00.0,CM47739
47740,00:00.0,CM47740
47741,00:00.0,CM47741
47742,00:00.0,CM47742
47743,00:00.0,CM47743
47744,00:00.0,CM47744
47745,00:00.0,CM47745
47746,00:00.0,CM47746
47747,00:00.0,CM47747
47748,00:00.0,CM47748
47749,00:00.0,CM47749
47750,00:00.0,CM47750
47751,00:00.0,CM47751
47752,00:00.0,CM47752
47753,00:00.0,CM47753
47754,00:00.0,CM47754
47755,00:00.0,CM47755
47756,00:00.0,CM47756
47757,00:00.0,CM47757
47758,00:00.0,CM47758
47759,00:00.0,CM47759
47760,00:00.0,CM47760
47761,00:00.0,CM47761
47762,00:00.0,CM47762
47763,00:00.0,CM47763
47764,00:00.0,CM47764
47765,00:00.0,CM47765
47766,00:00.0,CM47766
47767,00:00.0,CM47767
47768,00:00.0,CM47768
47769,00:00.0,CM47769
47770,00:00.0,CM47770
47771,00:00.0,CM47771
47772,00:00.0,CM47772
47773,00:00.0,CM47773
47774,00:00.0,CM47774
47775,00:00.0,CM47775
47776,00:00.0,CM47776
47777,00:00.0,CM47777
47778,00:00.0,CM47778
47779,00:00.0,CM47779
47780,00:00.0,CM47780
47781,00:00.0,CM47781
47782,00:00.0,CM47782
47783,00:00.0,CM47783
47784,00:00.0,CM47784
47785,00:00.0,CM47785
47786,00:00.0,CM47786
47787,00:00.0,CM47787
47788,00:00.0,CM47788
47789,00:00.0,CM47789
47790,00:00.0,CM47790
47791,00:00.0,CM47791
47792,00:00.0,CM47792
47793,00:00.0,CM47793
47794,00:00.0,CM47794
47795,00:00.0,CM47795
47796,00:00.0,CM47796
47797,00:00.0,CM47797
47798,00:00.0,CM47798
47799,00:00.0,CM47799
47800,00:00.0,CM47800
47801,00:00.0,CM47801
47802,00:00.0,CM47802
47803,00:00.0,CM47803
47804,00:00.0,CM47804
47805,00:00.0,CM47805
47806,00:00.0,CM47806
47807,00:00.0,CM47807
47808,00:00.0,CM47808
47809,00:00.0,CM47809
47810,00:00.0,CM47810
47811,00:00.0,CM47811
47812,00:00.0,CM47812
47813,00:00.0,CM47813
47814,00:00.0,CM47814
47815,00:00.0,CM47815
47816,00:00.0,CM47816
47817,00:00.0,CM47817
47818,00:00.0,CM47818
47819,00:00.0,CM47819
47820,00:00.0,CM47820
47821,00:00.0,CM47821
47822,00:00.0,CM47822
47823,00:00.0,CM47823
47824,00:00.0,CM47824
47825,00:00.0,CM47825
47826,00:00.0,CM47826
47827,00:00.0,CM47827
47828,00:00.0,CM47828
47829,00:00.0,CM47829
47830,00:00.0,CM47830
47831,00:00.0,CM47831
47832,00:00.0,CM47832
47833,00:00.0,CM47833
47834,00:00.0,CM47834
47835,00:00.0,CM47835
47836,00:00.0,CM47836
