movieId,title,genres
697,Feeling Minnesota _1996_,DramaaRom
698,Delta of Venus _1995_,Drama
700,Angus _1995_,Cmd
703,Boys _1996_,Drama
704,Quest_ The _1996_,ActionaAdv
706,Sunset Park _1996_,Drama
707,Mulholland Falls _1996_,CriaDramaaThi
708,Truth About Cats & Dogs_ The _1996_,CmdaRom
709,Oliver & Company _1988_,AdvaAniaChiaCmdaMusical
710,Celtic Pride _1996_,Cmd
711,Flipper _1996_,AdvaChi
714,Dead Man _1995_,DramaaMysteryaWestern
715,Horseman on the Roof_ The _Hussard sur le toit_ Le_ _1995_,DramaaRom
718,Visitors_ The _Visiteurs_ Les_ _1993_,CmdaFanaSci-Fi
719,Multiplicity _1996_,Cmd
720,Wallace & Gromit_ The Best of Aardman Ani _1996_,AdvaAniaCmd
722,Haunted World of Edward D_ Wood Jr__ The _1996_,Documentary
724,Craft_ The _1996_,DramaaFanaHorroraThi
725,Great White Hype_ The _1996_,Cmd
726,Last Dance _1996_,Drama
728,Cold Comfort Farm _1995_,Cmd
731,Heaven's Prisoners _1996_,CriaThi
733,Rock_ The _1996_,ActionaAdvaThi
735,Cemetery Man _Dellamorte Dellamore_ _1994_,Horror
736,Twister _1996_,ActionaAdvaRomaThi
737,Barb Wire _1996_,ActionaSci-Fi
741,Ghost in the Shell _Kôkaku kidôtai_ _1995_,AniaSci-Fi
742,Thinner _1996_,HorroraThi
743,Spy Hard _1996_,Cmd
745,Wallace & Gromit_ A Close Shave _1995_,AniaChiaCmd
747,Stupids_ The _1996_,Cmd
748,Arrival_ The _1996_,ActionaSci-FiaThi
750,Dr_ Strangelove or_ How I Learned to Stop Worrying and Love the Bomb _1964_,CmdaWar
757,Ashes of Time _Dung che sai duk_ _1994_,Drama
759,Maya Lin_ A Strong Clear Vision _1994_,Documentary
760,Stalingrad _1993_,DramaaWar
761,Phantom_ The _1996_,ActionaAdv
762,Striptease _1996_,CmdaCri
764,Heavy _1995_,DramaaRom
765,Jack _1996_,CmdaDrama
766,I Shot Andy Warhol _1996_,Drama
773,Touki Bouki _1973_,Drama
775,Spirits of the Dead _1968_,HorroraMystery
778,Trainspotting _1996_,CmdaCriaDrama
779,Til There Was You _1997_,DramaaRom
780,Independence Day _a_k_a_ ID4_ _1996_,ActionaAdvaSci-FiaThi
781,Stealing Beauty _1996_,Drama
782,Fan_ The _1996_,DramaaThi
783,Hunchback of Notre Dame_ The _1996_,AniaChiaDramaaMusicalaRom
784,Cable Guy_ The _1996_,CmdaThi
785,Kingpin _1996_,Cmd
786,Eraser _1996_,ActionaDramaaThi
788,Nutty Professor_ The _1996_,CmdaFanaRomaSci-Fi
790,Unforgettable Summer_ An _Un été inoubliable_ _1994_,Drama
791,Last Klezmer_ Leopold Kozlowski_ His Life and Music_ The _1994_,Documentary
795,Somebody to Love _1994_,Drama
798,Daylight _1996_,ActionaAdvaDramaaThi
799,Frighteners_ The _1996_,CmdaHorroraThi
800,Lone Star _1996_,DramaaMysteryaWestern
801,Harriet the Spy _1996_,ChiaCmd
802,Phenomenon _1996_,DramaaRom
803,Walking and Talking _1996_,CmdaDramaaRom
804,She's the One _1996_,CmdaRom
805,Time to Kill_ A _1996_,DramaaThi
806,American Buffalo _1996_,CriaDrama
808,Alaska _1996_,AdvaChi
809,Fled _1996_,ActionaAdv
810,Kazaam _1996_,ChiaCmdaFan
813,Larger Than Life _1996_,Cmd
818,Very Brady Sequel_ A _1996_,Cmd
823,Collector_ The _La collectionneuse_ _1967_,Drama
824,Kaspar Hauser _1993_,DramaaMystery
828,Advs of Pinocchio_ The _1996_,AdvaChi
829,Joe's Apartment _1996_,CmdaFanaMusical
830,First Wives Club_ The _1996_,Cmd
832,Ransom _1996_,CriaThi
833,High School High _1996_,Cmd
835,Foxfire _1996_,Drama
836,Chain Reaction _1996_,ActionaAdvaThi
837,Matilda _1996_,ChiaCmdaFan
838,Emma _1996_,CmdaDramaaRom
839,Crow_ City of Angels_ The _1996_,ActionaThi
840,House Arrest _1996_,ChiaCmd
841,Eyes Without a Face _Yeux sans visage_ Les_ _1959_,Horror
842,Tales from the Crypt Presents_ Bordello of Blood _1996_,CmdaHorror
848,Spitfire Grill_ The _1996_,Drama
849,Escape from L_A_ _1996_,ActionaAdvaSci-FiaThi
851,Basquiat _1996_,Drama
852,Tin Cup _1996_,CmdaDramaaRom
858,Godfather_ The _1972_,CriaDrama
861,Supercop _Police Story 3_ Supercop_ _Jing cha gu shi III_ Chao ji jing cha_ _1992_,ActionaCmdaCriaThi
866,Bound _1996_,CriaDramaaRomaThi
867,Carpool _1996_,CmdaCri
869,Kansas City _1996_,CriaDramaaMusicalaThi
870,Gone Fishin' _1997_,Cmd
875,Nothing to Lose _1994_,ActionaCriaDrama
876,Supercop 2 _Project S_ _Chao ji ji hua_ _1993_,ActionaCmdaCriaThi
879,Relic_ The _1997_,HorroraThi
880,Island of Dr_ Moreau_ The _1996_,Sci-FiaThi
881,First Kid _1996_,ChiaCmd
882,Trigger Effect_ The _1996_,DramaaThi
885,Bogus _1996_,ChiaDramaaFan
886,Bulletproof _1996_,ActionaCmdaCri
888,Land Before Time III_ The Time of the Great Giving _1995_,AdvaAniaChiaMusical
889,1-900 _06_ _1994_,DramaaRom
891,Halloween_ The Curse of Michael Myers _Halloween 6_ The Curse of Michael Myers_ _1995_,HorroraThi
892,Twelfth Night _1996_,CmdaDramaaRom
893,Mother Night _1996_,Drama
896,Wild Reeds _Les roseaux sauvages_ _1994_,Drama
897,For Whom the Bell Tolls _1943_,AdvaDramaaRomaWar
898,Philadelphia Story_ The _1940_,CmdaDramaaRom
899,Singin' in the Rain _1952_,CmdaMusicalaRom
900,American in Paris_ An _1951_,MusicalaRom
901,Funny Face _1957_,CmdaMusical
902,Breakfast at Tiffany's _1961_,DramaaRom
903,Vertigo _1958_,DramaaMysteryaRomaThi
904,Rear Window _1954_,MysteryaThi
905,It Happened One Night _1934_,CmdaRom
906,Gaslight _1944_,DramaaThi
907,Gay Divorcee_ The _1934_,CmdaMusicalaRom
908,North by Northwest _1959_,ActionaAdvaMysteryaRomaThi
909,Apartment_ The _1960_,CmdaDramaaRom
910,Some Like It Hot _1959_,CmdaCri
911,Charade _1963_,CmdaCriaMysteryaRomaThi
912,Casablanca _1942_,DramaaRom
913,Maltese Falcon_ The _1941_,Film-NoiraMystery
914,My Fair Lady _1964_,CmdaDramaaMusicalaRom
915,Sabrina _1954_,CmdaRom
916,Roman Holiday _1953_,CmdaDramaaRom
917,Little Princess_ The _1939_,ChiaDrama
918,Meet Me in St_ Louis _1944_,Musical
919,Wizard of Oz_ The _1939_,AdvaChiaFanaMusical
920,Gone with the Wind _1939_,DramaaRomaWar
921,My Favorite Year _1982_,Cmd
922,Sunset Blvd_ _a_k_a_ Sunset Boulevard_ _1950_,DramaaFilm-NoiraRom
923,Citizen Kane _1941_,DramaaMystery
924,2001_ A Space Odyssey _1968_,AdvaDramaaSci-Fi
926,All About Eve _1950_,Drama
927,Women_ The _1939_,Cmd
928,Rebecca _1940_,DramaaMysteryaRomaThi
929,Foreign Correspondent _1940_,DramaaFilm-NoiraMysteryaThi
930,Notorious _1946_,Film-NoiraRomaThi
931,Spellbound _1945_,MysteryaRomaThi
932,Affair to Remember_ An _1957_,DramaaRom
933,To Catch a Thief _1955_,CriaMysteryaRomaThi
934,Father of the Bride _1950_,Cmd
935,Band Wagon_ The _1953_,CmdaMusical
936,Ninotchka _1939_,CmdaRom
937,Love in the Afternoon _1957_,CmdaRom
938,Gigi _1958_,Musical
940,Advs of Robin Hood_ The _1938_,ActionaAdvaRom
941,Mark of Zorro_ The _1940_,Adv
942,Laura _1944_,CriaFilm-NoiraMystery
943,Ghost and Mrs_ Muir_ The _1947_,DramaaFanaRom
944,Lost Horizon _1937_,Drama
945,Top Hat _1935_,CmdaMusicalaRom
946,To Be or Not to Be _1942_,CmdaDramaaWar
947,My Man Godfrey _1936_,CmdaRom
948,Giant _1956_,DramaaRomaWestern
949,East of Eden _1955_,Drama
950,Thin Man_ The _1934_,CmdaCri
951,His Girl Friday _1940_,CmdaRom
952,Around the World in 80 Days _1956_,AdvaCmd
953,It's a Wonderful Life _1946_,ChiaDramaaFanaRom
954,Mr_ Smith Goes to Washington _1939_,Drama
955,Bringing Up Baby _1938_,CmdaRom
956,Penny Serenade _1941_,DramaaRom
959,Of Human Bondage _1934_,Drama
961,Little Lord Fauntleroy _1936_,Drama
963,Inspector General_ The _1949_,Musical
965,39 Steps_ The _1935_,DramaaMysteryaThi
968,Night of the Living Dead _1968_,HorroraSci-FiaThi
969,African Queen_ The _1951_,AdvaCmdaRomaWar
970,Beat the Devil _1953_,AdvaCmdaCriaDramaaRom
971,Cat on a Hot Tin Roof _1958_,Drama
973,Meet John Doe _1941_,CmdaDrama
976,Farewell to Arms_ A _1932_,RomaWar
979,Nothing Personal _1995_,DramaaWar
981,Dangerous Ground _1997_,Drama
982,Picnic _1955_,Drama
984,Pompatus of Love_ The _1996_,CmdaDrama
986,Fly Away Home _1996_,AdvaChi
987,Bliss _1997_,DramaaRom
988,Grace of My Heart _1996_,CmdaDrama
990,Maximum Risk _1996_,ActionaAdvaThi
991,Michael Collins _1996_,Drama
993,Infinity _1996_,Drama
994,Big Night _1996_,CmdaDrama
996,Last Man Standing _1996_,ActionaCriaDramaaThi
998,Set It Off _1996_,ActionaCri
999,2 Days in the Valley _1996_,CriaFilm-Noir
1003,Extreme Measures _1996_,DramaaThi
1004,Glimmer Man_ The _1996_,ActionaThi
1005,D3_ The Mighty Ducks _1996_,ChiaCmd
1006,Chamber_ The _1996_,Drama
1007,Apple Dumpling Gang_ The _1975_,ChiaCmdaWestern
1008,Davy Crockett_ King of the Wild Frontier _1955_,AdvaWestern
1009,Escape to Witch Mountain _1975_,AdvaChiaFan
1010,Love Bug_ The _1969_,ChiaCmd
1011,Herbie Rides Again _1974_,ChiaCmdaFanaRom
1012,Old Yeller _1957_,ChiaDrama
1013,Parent Trap_ The _1961_,ChiaCmdaRom
1014,Pollyanna _1960_,ChiaCmdaDrama
1015,Homeward Bound_ The Incredible Journey _1993_,AdvaChiaDrama
1016,Shaggy Dog_ The _1959_,ChiaCmd
1017,Swiss Family Robinson _1960_,AdvaChi
1018,That Darn Cat! _1965_,ChiaCmdaMystery
1019,20_000 Leagues Under the Sea _1954_,AdvaDramaaSci-Fi
1020,Cool Runnings _1993_,Cmd
1021,Angels in the Outfield _1994_,ChiaCmd
1022,Cinderella _1950_,AniaChiaFanaMusicalaRom
1023,Winnie the Pooh and the Blustery Day _1968_,AniaChiaMusical
1024,Three Caballeros_ The _1945_,AniaChiaMusical
1025,Sword in the Stone_ The _1963_,AniaChiaFanaMusical
1027,Robin Hood_ Prince of Thieves _1991_,AdvaDrama
1028,Mary Poppins _1964_,ChiaCmdaFanaMusical
1029,Dumbo _1941_,AniaChiaDramaaMusical
1030,Pete's Dragon _1977_,AdvaAniaChiaMusical
1031,Bedknobs and Broomsticks _1971_,AdvaChiaMusical
1032,Alice in Wonderland _1951_,AdvaAniaChiaFanaMusical
1033,Fox and the Hound_ The _1981_,AniaChiaDrama
1034,Freeway _1996_,CmdaCriaDramaaThi
1035,Sound of Music_ The _1965_,MusicalaRom
1036,Die Hard _1988_,ActionaCriaThi
1037,Lawnmower Man_ The _1992_,ActionaHorroraSci-FiaThi
1040,Secret Agent_ The _1996_,Drama
1041,Secrets & Lies _1996_,Drama
1042,That Thing You Do! _1996_,CmdaDrama
1043,To Gillian on Her 37th Birthday _1996_,DramaaRom
1046,Beautiful Thing _1996_,DramaaRom
1047,Long Kiss Goodnight_ The _1996_,ActionaDramaaThi
1049,Ghost and the Darkness_ The _1996_,ActionaAdv
1050,Looking for Richard _1996_,DocumentaryaDrama
1051,Trees Lounge _1996_,Drama
1053,Normal Life _1996_,CriaDramaaRom
1054,Get on the Bus _1996_,Drama
1055,Shadow Conspiracy _1997_,Thi
1056,Jude _1996_,Drama
1057,Everyone Says I Love You _1996_,CmdaMusicalaRom
1059,William Shakespeare's Romeo + Juliet _1996_,DramaaRom
1060,Swingers _1996_,CmdaDrama
1061,Sleepers _1996_,Thi
1064,Aladdin and the King of Thieves _1996_,AniaChiaCmdaFanaMusicalaRom
1066,Shall We Dance _1937_,CmdaMusicalaRom
1068,Crossfire _1947_,CriaFilm-Noir
1073,Willy Wonka & the Chocolate Factory _1971_,ChiaCmdaFanaMusical
1076,Innocents_ The _1961_,DramaaHorroraThi
1077,Sleeper _1973_,CmdaSci-Fi
1078,Bananas _1971_,CmdaWar
1079,Fish Called Wanda_ A _1988_,CmdaCri
1080,Monty Python's Life of Brian _1979_,Cmd
1081,Victor/Victoria _1982_,CmdaMusicalaRom
1082,Candidate_ The _1972_,Drama
1083,Great Race_ The _1965_,CmdaMusical
1084,Bonnie and Clyde _1967_,CriaDrama
1085,Old Man and the Sea_ The _1958_,AdvaDrama
1086,Dial M for Murder _1954_,CriaMysteryaThi
1088,Dirty Dancing _1987_,DramaaMusicalaRom
1089,Reservoir Dogs _1992_,CriaMysteryaThi
1090,Platoon _1986_,DramaaWar
1091,Weekend at Bernie's _1989_,Cmd
1092,Basic Instinct _1992_,CriaMysteryaThi
1093,Doors_ The _1991_,Drama
1094,Crying Game_ The _1992_,DramaaRomaThi
1095,Glengarry Glen Ross _1992_,Drama
1096,Sophie's Choice _1982_,Drama
1097,E_T_ the Extra-Terrestrial _1982_,ChiaDramaaSci-Fi
1099,Christmas Carol_ A _1938_,ChiaDramaaFan
1100,Days of Thunder _1990_,ActionaDramaaRom
1101,Top Gun _1986_,ActionaRom
1103,Rebel Without a Cause _1955_,Drama
1104,Streetcar Named Desire_ A _1951_,Drama
1105,Chi of the Corn IV_ The Gathering _1996_,Horror
1107,Loser _1991_,Cmd
1111,Microcosmos _Microcosmos_ Le peuple de l'herbe_ _1996_,Documentary
1112,Palookaville _1996_,ActionaCmdaDrama
1114,Funeral_ The _1996_,CriaDrama
1116,Single Girl_ A _Fille seule_ La_ _1995_,Drama
1117,Eighth Day_ The _Huitième jour_ Le_ _1996_,Drama
1119,Drunks _1995_,Drama
1120,People vs_ Larry Flynt_ The _1996_,CmdaDrama
1121,Glory Daze _1995_,Drama
1123,Perfect Candidate_ A _1996_,Documentary
1124,On Golden Pond _1981_,Drama
1125,Return of the Pink Panther_ The _1975_,CmdaCri
1126,Drop Dead Fred _1991_,CmdaFan
1127,Abyss_ The _1989_,ActionaAdvaSci-FiaThi
1128,Fog_ The _1980_,Horror
1129,Escape from New York _1981_,ActionaAdvaSci-FiaThi
1130,Howling_ The _1980_,HorroraMystery
1131,Jean de Florette _1986_,DramaaMystery
1132,Manon of the Spring _Manon des sources_ _1986_,Drama
1135,Private Benjamin _1980_,Cmd
1136,Monty Python and the Holy Grail _1975_,AdvaCmdaFan
1137,Hustler White _1996_,Rom
1140,Entertaining Angels_ The Dorothy Day Story _1996_,Drama
1144,Line King_ The Al Hirschfeld Story_ The _1996_,Documentary
1147,When We Were Kings _1996_,Documentary
1148,Wallace & Gromit_ The Wrong Trousers _1993_,AniaChiaCmdaCri
1150,Return of Martin Guerre_ The _Retour de Martin Guerre_ Le_ _1982_,Drama
1151,Lesson Faust _1994_,AniaCmdaDramaaFan
1156,Chi Are Watching Us_ The _Bambini ci guardano_ I_ _1944_,Drama
1161,Tin Drum_ The _Blechtrommel_ Die_ _1979_,DramaaWar
1162,Ruling Class_ The _1972_,CmdaDrama
1163,Mina Tannenbaum _1994_,Drama
1167,Dear God _1996_,Cmd
1170,Best of the Best 3_ No Turning Back _1995_,Action
1171,Bob Roberts _1992_,Cmd
1172,Cinema Paradiso _Nuovo cinema Paradiso_ _1989_,Drama
1173,Cook the Thief His Wife & Her Lover_ The _1989_,CmdaDrama
1175,Delicatessen _1991_,CmdaDramaaRom
1176,Double Life of Veronique_ The _Double Vie de Véronique_ La_ _1991_,DramaaFanaRom
1177,Enchanted April _1992_,DramaaRom
1178,Paths of Glory _1957_,DramaaWar
1179,Grifters_ The _1990_,CriaDramaaFilm-Noir
1180,Hear My Song _1991_,Cmd
1183,English Patient_ The _1996_,DramaaRomaWar
1184,Mediterraneo _1991_,CmdaDrama
1185,My Left Foot _1989_,Drama
1186,Sex_ Lies_ and Videotape _1989_,Drama
1187,Passion Fish _1992_,Drama
1188,Strictly Ballroom _1992_,CmdaRom
1189,Thin Blue Line_ The _1988_,Documentary
1190,Tie Me Up! Tie Me Down! _¡Átame!_ _1990_,CriaDramaaRom
1191,Madonna_ Truth or Dare _1991_,DocumentaryaMusical
1192,Paris Is Burning _1990_,Documentary
1193,One Flew Over the Cuckoo's Nest _1975_,Drama
1194,Cheech and Chong's Up in Smoke _1978_,Cmd
1196,Star Wars_ Episode V - The Empire Strikes Back _1980_,ActionaAdvaSci-Fi
1197,Princess Bride_ The _1987_,ActionaAdvaCmdaFanaRom
1198,Raiders of the Lost Ark _Indiana Jones and the Raiders of the Lost Ark_ _1981_,ActionaAdv
1199,Brazil _1985_,FanaSci-Fi
1200,Aliens _1986_,ActionaAdvaHorroraSci-Fi
1201,Good_ the Bad and the Ugly_ The _Buono_ il brutto_ il cattivo_ Il_ _1966_,ActionaAdvaWestern
1202,Withnail & I _1987_,Cmd
1203,12 Angry Men _1957_,Drama
1204,Lawrence of Arabia _1962_,AdvaDramaaWar
1206,Clockwork Orange_ A _1971_,CriaDramaaSci-FiaThi
1207,To Kill a Mockingbird _1962_,Drama
1208,Apocalypse Now _1979_,ActionaDramaaWar
1209,Once Upon a Time in the West _C'era una volta il West_ _1968_,ActionaDramaaWestern
1210,Star Wars_ Episode VI - Return of the Jedi _1983_,ActionaAdvaSci-Fi
1211,Wings of Desire _Himmel über Berlin_ Der_ _1987_,DramaaFanaRom
1212,Third Man_ The _1949_,Film-NoiraMysteryaThi
1213,Goodfellas _1990_,CriaDrama
1214,Alien _1979_,HorroraSci-Fi
1215,Army of Darkness _1993_,ActionaAdvaCmdaFanaHorror
1216,Big Blue_ The _Grand bleu_ Le_ _1988_,AdvaDramaaRom
1217,Ran _1985_,DramaaWar
1218,Killer_ The _Die xue shuang xiong_ _1989_,ActionaCriaDramaaThi
1219,Psycho _1960_,CriaHorror
1220,Blues Brothers_ The _1980_,ActionaCmdaMusical
1221,Godfather_ Part II_ The _1974_,CriaDrama
1222,Full Metal Jacket _1987_,DramaaWar
1223,Grand Day Out with Wallace and Gromit_ A _1989_,AdvaAniaChiaCmdaSci-Fi
1224,Henry V _1989_,ActionaDramaaRomaWar
1225,Amadeus _1984_,Drama
1226,Quiet Man_ The _1952_,DramaaRom
1227,Once Upon a Time in America _1984_,CriaDrama
1228,Raging Bull _1980_,Drama
1230,Annie Hall _1977_,CmdaRom
1231,Right Stuff_ The _1983_,Drama
1232,Stalker _1979_,DramaaMysteryaSci-Fi
1233,Boot_ Das _Boat_ The_ _1981_,ActionaDramaaWar
1234,Sting_ The _1973_,CmdaCri
1235,Harold and Maude _1971_,CmdaDramaaRom
1236,Trust _1990_,CmdaDramaaRom
1237,Seventh Seal_ The _Sjunde inseglet_ Det_ _1957_,Drama
1238,Local Hero _1983_,Cmd
1240,Terminator_ The _1984_,ActionaSci-FiaThi
1241,Dead Alive _Braindead_ _1992_,CmdaFanaHorror
1242,Glory _1989_,DramaaWar
1243,Rosencrantz and Guildenstern Are Dead _1990_,CmdaDrama
1244,Manhattan _1979_,CmdaDramaaRom
1245,Miller's Crossing _1990_,CriaDramaaFilm-NoiraThi
1246,Dead Poets Society _1989_,Drama
1247,Graduate_ The _1967_,CmdaDramaaRom
1248,Touch of Evil _1958_,CriaFilm-NoiraThi
1249,Femme Nikita_ La _Nikita_ _1990_,ActionaCriaRomaThi
1250,Bridge on the River Kwai_ The _1957_,AdvaDramaaWar
1251,8 1/2 _8½_ _1963_,DramaaFan
1252,Chinatown _1974_,CriaFilm-NoiraMysteryaThi
1253,Day the Earth Stood Still_ The _1951_,DramaaSci-FiaThi
1254,Treasure of the Sierra Madre_ The _1948_,ActionaAdvaDramaaWestern
1255,Bad Taste _1987_,CmdaHorroraSci-Fi
1256,Duck Soup _1933_,CmdaMusicalaWar
1257,Better Off Dead___ _1985_,CmdaRom
1258,Shining_ The _1980_,Horror
1259,Stand by Me _1986_,AdvaDrama
1260,M _1931_,CriaFilm-NoiraThi
1261,Evil Dead II _Dead by Dawn_ _1987_,ActionaCmdaFanaHorror
1262,Great Escape_ The _1963_,ActionaAdvaDramaaWar
1263,Deer Hunter_ The _1978_,DramaaWar
1264,Diva _1981_,ActionaDramaaMysteryaRomaThi
1265,Groundhog Day _1993_,CmdaFanaRom
1266,Unforgiven _1992_,DramaaWestern
1267,Manchurian Candidate_ The _1962_,CriaThiaWar
1268,Pump Up the Volume _1990_,CmdaDrama
1269,Arsenic and Old Lace _1944_,CmdaMysteryaThi
1270,Back to the Future _1985_,AdvaCmdaSci-Fi
1271,Fried Green Tomatoes _1991_,CmdaCriaDrama
1272,Patton _1970_,DramaaWar
1273,Down by Law _1986_,CmdaDramaaFilm-Noir
1274,Akira _1988_,ActionaAdvaAniaSci-Fi
1275,Highlander _1986_,ActionaAdvaFan
1276,Cool Hand Luke _1967_,Drama
1277,Cyrano de Bergerac _1990_,CmdaDramaaRom
1278,Young Frankenstein _1974_,CmdaFan
1279,Night on Earth _1991_,CmdaDrama
1280,Raise the Red Lantern _Da hong deng long gao gao gua_ _1991_,Drama
1281,Great Dictator_ The _1940_,CmdaDramaaWar
1282,Fantasia _1940_,AniaChiaFanaMusical
1283,High Noon _1952_,DramaaWestern
1284,Big Sleep_ The _1946_,CriaFilm-NoiraMystery
1285,Heathers _1989_,Cmd
1286,Somewhere in Time _1980_,DramaaRom
1287,Ben-Hur _1959_,ActionaAdvaDrama
1288,This Is Spinal Tap _1984_,Cmd
1289,Koyaanisqatsi _a_k_a_ Koyaanisqatsi_ Life Out of Balance_ _1983_,Documentary
1290,Some Kind of Wonderful _1987_,DramaaRom
1291,Indiana Jones and the Last Crusade _1989_,ActionaAdv
1292,Being There _1979_,CmdaDrama
1293,Gandhi _1982_,Drama
1295,Unbearable Lightness of Being_ The _1988_,Drama
1296,Room with a View_ A _1986_,DramaaRom
1297,Real Genius _1985_,Cmd
1298,Pink Floyd_ The Wall _1982_,DramaaMusical
1299,Killing Fields_ The _1984_,DramaaWar
1300,My Life as a Dog _Mitt liv som hund_ _1985_,CmdaDrama
1301,Forbidden Planet _1956_,DramaaSci-Fi
1302,Field of Dreams _1989_,ChiaDramaaFan
1303,Man Who Would Be King_ The _1975_,AdvaDrama
1304,Butch Cassidy and the Sundance Kid _1969_,ActionaWestern
1305,Paris_ Texas _1984_,DramaaRom
1306,Until the End of the World _Bis ans Ende der Welt_ _1991_,AdvaDramaaSci-Fi
1307,When Harry Met Sally___ _1989_,CmdaRom
1310,Hype! _1996_,Documentary
1312,Female Perversions _1996_,Drama
1318,Blue Juice _1995_,CmdaDrama
1320,Alien³ _a_k_a_ Alien 3_ _1992_,ActionaHorroraSci-FiaThi
1321,American Werewolf in London_ An _1981_,CmdaHorroraThi
1322,Amityville 1992_ It's About Time _1992_,Horror
1323,Amityville 3-D _1983_,Horror
1324,Amityville_ Dollhouse _1996_,Horror
1325,Amityville_ A New Generation _1993_,Horror
1326,Amityville II_ The Possession _1982_,Horror
1327,Amityville Horror_ The _1979_,DramaaHorroraMysteryaThi
1328,Amityville Curse_ The _1990_,Horror
1329,Blood for Dracula _Andy Warhol's Dracula_ _1974_,Horror
1330,April Fool's Day _1986_,Horror
1331,Audrey Rose _1977_,Horror
1332,Believers_ The _1987_,HorroraThi
1333,Birds_ The _1963_,HorroraThi
1334,Blob_ The _1958_,HorroraSci-Fi
1335,Blood Beach _1981_,HorroraMystery
1336,Body Parts _1991_,HorroraThi
1337,Body Snatcher_ The _1945_,DramaaHorroraThi
1339,Dracula _Bram Stoker's Dracula_ _1992_,FanaHorroraRomaThi
1340,Bride of Frankenstein_ The _Bride of Frankenstein_ _1935_,DramaaHorroraSci-Fi
1341,Burnt Offerings _1976_,Horror
1342,Candyman _1992_,HorroraThi
1343,Cape Fear _1991_,Thi
1344,Cape Fear _1962_,CriaDramaaThi
1345,Carrie _1976_,DramaaFanaHorroraThi
1346,Cat People _1982_,DramaaFanaHorror
1347,Nightmare on Elm Street_ A _1984_,HorroraThi
1348,Nosferatu _Nosferatu_ eine Symphonie des Grauens_ _1922_,Horror
1349,Vampire in Venice _Nosferatu a Venezia_ _Nosferatu in Venice_ _1986_,Horror
1350,Omen_ The _1976_,HorroraMysteryaThi
1351,Blood and Wine _Blood & Wine_ _1996_,CriaDramaaThi
1352,Albino Alligator _1996_,CriaThi
1353,Mirror Has Two Faces_ The _1996_,CmdaDramaaRom
1354,Breaking the Waves _1996_,DramaaMystery
1355,Nightwatch _1997_,HorroraThi
1356,Star Trek_ First Contact _1996_,ActionaAdvaSci-FiaThi
1357,Shine _1996_,DramaaRom
1358,Sling Blade _1996_,Drama
1359,Jingle All the Way _1996_,ChiaCmd
1361,Paradise Lost_ The Child Murders at Robin Hood Hills _1996_,Documentary
1363,Preacher's Wife_ The _1996_,Drama
1365,Ridicule _1996_,Drama
1366,Crucible_ The _1996_,Drama
1367,101 Dalmatians _1996_,AdvaChiaCmd
1370,Die Hard 2 _1990_,ActionaAdvaThi
1371,Star Trek_ The Motion Picture _1979_,AdvaSci-Fi
1372,Star Trek VI_ The Undiscovered Country _1991_,ActionaMysteryaSci-Fi
1373,Star Trek V_ The Final Frontier _1989_,ActionaSci-Fi
1374,Star Trek II_ The Wrath of Khan _1982_,ActionaAdvaSci-FiaThi
1375,Star Trek III_ The Search for Spock _1984_,ActionaAdvaSci-Fi
1376,Star Trek IV_ The Voyage Home _1986_,AdvaCmdaSci-Fi
1377,Batman Returns _1992_,ActionaCri
1378,Young Guns _1988_,ActionaCmdaWestern
1379,Young Guns II _1990_,ActionaWestern
1380,Grease _1978_,CmdaMusicalaRom
1381,Grease 2 _1982_,CmdaMusicalaRom
1382,Marked for Death _1990_,ActionaDrama
1385,Under Siege _1992_,ActionaDramaaThi
1387,Jaws _1975_,ActionaHorror
1388,Jaws 2 _1978_,HorroraThi
1389,Jaws 3-D _1983_,ActionaHorror
1390,My Fellow Americans _1996_,Cmd
1391,Mars Attacks! _1996_,ActionaCmdaSci-Fi
1392,Citizen Ruth _1996_,CmdaDrama
1393,Jerry Maguire _1996_,DramaaRom
1394,Raising Arizona _1987_,Cmd
1395,Tin Men _1987_,CmdaDrama
1396,Sneakers _1992_,ActionaCmdaCriaDramaaSci-Fi
